Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Nigeria,NGA,Adjusted net national income (annual % growth),,,,,,,,,,,,,,,,,,,,,,,-15.38411012,-25.9899558,-11.14103843,17.22118102,-7.744523503,-11.34903496,8.721978682,-3.745668381,16.24434334,12.99131527,6.796305935,-18.77943062,-3.408686178,7.824262112,14.83113523,1.757307784,-5.178635147,5.574082873,5.438152191,32.51952459,18.36890096,7.882971916,2.5471831,8.539766299,12.64098687,18.05831894,-6.262349044,13.40916734,7.951102158,-5.164803901,14.35043605,1.994105291,7.023171787,-4.045567619,-8.82623619,-2.623022791,2.180446443,,
Norway,NOR,Adjusted net national income (annual % growth),,,,,,,,,,,,6.553600882,3.24358964,6.457535292,1.88341957,1.454391057,2.259866834,1.381704841,0.809494076,3.080014711,7.853559576,4.806645434,0.958414646,0.598334366,6.107665497,5.36274483,-1.385735635,-1.356804958,-3.21081457,-0.915161827,0.995262877,5.696821909,1.864282497,2.260883505,5.097156163,5.858882909,5.728094946,8.428114773,2.702546726,2.908475575,8.048268213,4.913503577,-1.675716197,1.813946331,7.120141127,10.37796559,6.045472678,2.427225393,3.106083729,-7.471715671,3.882917946,2.867393243,4.489800279,2.465761794,1.953586961,-0.495919616,-1.250997809,2.297460046,2.989818051,,
Poland,POL,Adjusted net national income (annual % growth),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.120730897,6.092038104,5.208189694,4.297437742,3.165218051,1.351501405,1.766827745,2.317083373,4.071311276,6.150670503,5.465271891,7.342273221,5.992453598,3.718767082,2.749313993,4.697793263,1.012662303,1.620002395,3.876879276,5.018806686,2.004095605,5.354248708,4.630932795,,
Qatar,QAT,Adjusted net national income (annual % growth),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.712678636,0.863677949,52.09382007,24.39748584,25.42895936,-5.262537747,26.28384123,31.55903409,10.65442667,6.670891652,2.649525326,-10.86333815,-3.626908705,8.881807568,,,
Russian Federation,RUS,Adjusted net national income (annual % growth),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.85152138,-19.25303495,-10.03320393,19.78309519,3.801146203,-6.323063434,20.80856955,21.86552861,3.001111724,3.355944809,6.744312272,14.87360467,10.71686341,12.10464022,14.25751493,5.133491948,-17.51842595,11.78521499,9.567432886,4.198286697,-0.091337372,-0.091385544,-5.445540259,-3.511126791,3.486041396,3.606634207,,
San Marino,SMR,Adjusted net national income (annual % growth),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,Adjusted net national income (annual % growth),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.227878451,9.608954317,4.450291226,14.78082014,18.89267546,10.74295851,7.106867905,15.95450409,-11.88113807,13.88183205,17.23848128,5.183901075,-0.279838375,-0.680109451,-11.16105651,-3.571151501,6.185586735,6.659174168,,
Singapore,SGP,Adjusted net national income (annual % growth),,,,,,,,,,,,,11.07330752,6.885784483,3.632541549,7.713742062,3.205389939,5.837601506,8.148965847,7.562956145,3.059460471,6.479609371,7.280004618,12.43856139,9.334534755,-0.626035001,0.43827098,5.994912568,13.96322369,10.68136606,11.34008137,7.944359109,6.308207254,8.541718347,14.95422628,11.13221028,5.72267145,11.12148691,-5.26955287,3.557443691,13.19029431,-3.156059507,3.260332485,2.306139296,8.557617067,9.274367109,13.17944401,10.6989463,-6.598325615,-1.659421031,25.01310785,2.280365067,1.312573976,1.546377558,4.936131614,1.293012233,5.193849928,4.977419051,2.018544942,,
Spain,ESP,Adjusted net national income (annual % growth),,,,,,,,,,,,5.616596598,9.459227358,8.072304769,2.447820519,0.749669047,3.277852456,2.97242267,3.05968749,0.200480988,-1.069779875,-2.964847934,0.949146221,0.572586392,2.509089937,3.761650573,6.477663547,6.246991637,5.191672849,5.802999007,4.764937701,3.492307649,1.431213551,-1.263176434,0.538273663,4.61828664,2.34240868,3.804406802,5.315195606,4.447562352,4.02314137,3.748021965,3.771093478,3.555697775,2.613720942,3.05620143,3.479203785,3.140526036,-0.199678413,-2.036923463,-0.433284958,-2.538303531,-2.581048771,-0.837432427,1.428556,4.782231181,3.625076283,2.392573258,2.0364454,,
Sweden,SWE,Adjusted net national income (annual % growth),,,,,,,,,,,,0.931895854,2.384883524,3.743593074,0.065833802,4.896437462,0.847180496,-3.544802704,0.606600705,3.079941199,1.108758078,0.08571384,-0.52268443,1.020703631,5.359652283,1.72988178,5.394015286,3.244095256,2.158111725,1.731426856,-0.377537463,-0.735170996,-2.660026318,-4.488250258,6.802966392,5.863227273,0.644341532,2.485423749,4.320836681,3.570640325,3.920818094,0.204761203,1.212815286,3.99361934,2.740743741,2.92874367,6.437155096,4.566809589,-0.56104897,-6.39900075,7.244194686,2.068518858,-0.869455281,1.01228105,2.743501437,3.625314531,2.25806548,3.123406167,1.287443515,,
Switzerland,CHE,Adjusted net national income (annual % growth),,,,,,,,,,,,4.677297661,3.84305931,3.582932036,0.898827086,-3.559149941,2.190386411,1.081847745,2.797261725,1.955568187,1.634232095,2.123335087,-0.604354457,0.578252628,4.055803364,1.497068394,2.937012716,1.394315349,2.691478429,2.782185732,2.735093818,-0.359258891,-0.44423386,2.129358907,2.12432217,3.229445626,1.110522497,3.9607207,4.049216534,2.159775,4.266977251,-2.546839213,-0.887874044,5.331742187,1.950514949,5.609847082,3.236278302,-4.113793115,-7.666119782,9.157108603,8.900016125,-4.138709756,2.09025058,0.604610828,-0.058387195,5.172534253,-1.656309648,1.275339207,1.199261733,,
Thailand,THA,Adjusted net national income (annual % growth),,,,,,,,,,,,,3.451376841,13.86472433,2.688112344,2.32478141,9.957765998,11.51549796,12.34823874,2.991138787,0.039060753,4.700242767,3.38415191,6.930414817,5.864454019,1.54782195,3.840563872,11.78150848,14.88843658,12.01236286,9.144313087,8.897557946,8.770166688,10.70895953,7.594914524,8.141607395,3.667808517,-8.257620602,-13.65802332,3.726933383,2.612425706,-0.277457644,8.937557741,7.389355114,7.106385463,2.60916406,6.120290799,6.667363493,-2.024449652,1.308201701,7.522686671,0.556570233,3.045388464,0.336186871,1.105267713,6.048677224,4.6106716,5.701524528,3.695191512,,
Turkey,TUR,Adjusted net national income (annual % growth),,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.698056914,0.538454583,9.419747237,-2.152511291,4.97649396,10.19312943,-8.455192049,8.874063559,11.6924304,6.99946746,7.520165703,-4.226950461,5.183860057,-9.412680747,9.402084765,7.964633555,11.00735416,10.11886298,5.364465304,5.670261016,-1.147888473,-5.500600373,10.0168093,9.107868964,4.795170274,9.580168979,4.559362859,6.387749137,2.129337225,6.065980751,1.014690143,,
United Arab Emirates,ARE,Adjusted net national income (annual % growth),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0806957,6.13922261,9.594994095,6.005066476,17.73689927,7.178746976,5.619412752,-16.100201,1.059850969,16.15348026,4.586838168,7.576315468,5.508627556,-8.640590663,1.364473933,8.054225888,-1.607546324,,
United Kingdom,GBR,Adjusted net national income (annual % growth),,,,,,,,,,,,1.579512664,3.601233544,3.925834815,-6.18466706,0.855630836,1.315942677,0.667076598,4.960771821,1.203273552,-1.446121152,-1.124505347,2.179284948,3.972730119,1.98889466,2.899734013,5.588078546,4.386827061,5.746705495,2.099817756,0.734536977,-0.082865785,2.744512822,3.763163993,5.934889207,2.60024565,2.799452967,6.516266003,6.700481299,2.179270003,3.366874917,3.659919475,3.723675706,3.747690772,2.49164851,3.464917319,1.058759319,1.49667876,-2.785418112,-4.026756879,3.487283339,1.350207012,0.002563448,1.814439467,3.631074963,2.731123478,2.055382888,2.710326225,0.544202363,,
United States,USA,Adjusted net national income (annual % growth),,,,,,,,,,,,2.691130877,5.505444707,5.423917656,-4.174746966,-0.318185651,5.008506345,3.993237189,5.107697996,-0.434498847,-2.306254772,4.04701467,1.1303871,3.22828948,8.017191629,4.230863994,3.473417578,3.615295493,5.789928014,2.310679207,1.318228433,0.344287103,3.503927009,2.316117286,4.495891477,3.351090618,4.356933519,5.478152367,5.889847331,4.118546007,3.97097845,1.439832601,1.558021476,2.140044731,3.668578944,3.044271812,3.601610366,0.24161933,-2.938942668,-1.259078545,4.351943801,2.249973589,3.847814906,1.336816462,3.51811402,3.516264461,0.890707407,2.136993484,2.367771668,,
