Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Israel,ISR,Adjusted net national income per capita (annual % growth),,,,,,,,,,,,9.088458824,8.290007486,0.790393712,1.358973052,-2.779473535,-0.066536129,-0.254542919,-1.186182797,3.52925899,-6.746894626,5.106820674,4.607896473,4.3756656,-6.595332099,-0.576325236,7.653268457,7.32862635,5.602243525,-2.662034485,6.167485304,4.676963003,4.400706942,1.087881809,4.63575201,3.667780404,2.726139067,2.112921818,2.550540798,-0.461876368,3.010321542,-0.576433617,-2.897686322,-1.734004301,2.688942966,3.994655273,4.650456275,3.931413082,-1.147456728,0.716716303,4.491352691,2.481533259,-0.126627339,4.173165127,3.791313736,2.544113815,3.202330814,1.362827452,1.74012142,,
Italy,ITA,Adjusted net national income per capita (annual % growth),,,,,,,,,,,,1.644924718,3.334009174,3.33614023,0.356795568,-2.571156983,5.487822082,2.797121085,3.53079081,5.926074187,0.958971717,-1.54224425,1.138693405,1.888003291,3.0580541,2.620470221,5.62490855,4.010720548,4.093171124,2.934085506,2.014800248,1.940739387,0.078740223,-1.643638266,1.673930687,2.944681223,2.04757278,2.407598991,2.237506853,1.879626019,1.99054995,2.300654734,-0.085712658,-0.278253732,0.724441357,-0.317146471,0.785115855,0.775160077,-4.021097887,-4.477158127,-0.084428541,-0.477639516,-4.154884703,-2.668143435,0.143104073,0.768227756,4.0628646,1.990659588,1.441042543,,
Japan,JPN,Adjusted net national income per capita (annual % growth),,,,,,,,,,,,4.252325517,6.336609407,6.221724596,-4.787976739,2.443804625,4.148281695,3.84573914,5.545178393,2.125062235,-0.626937647,2.048563683,2.071108163,1.331654013,3.009301344,5.006854789,3.348294594,3.119411172,6.318105455,3.81076868,3.94015468,2.44181252,-0.007241055,-0.953194084,0.423711932,2.962505152,3.053213495,-0.026281833,-1.851494599,-0.927891603,2.571731067,0.289978394,-0.540373557,1.412621846,2.358309061,1.162984665,0.49004676,1.196204144,-4.518936403,-5.314597931,4.963880917,-0.705016646,1.902220424,2.887540623,0.66527976,3.899826508,1.268362978,1.985634815,0.140122331,,
"Korea, Rep.",KOR,Adjusted net national income per capita (annual % growth),,,,,,,,,,,,,6.006041875,9.509807262,2.129657476,3.661572902,14.81474458,9.770367101,10.36130265,4.441903128,-7.953340538,4.039604792,7.026623014,11.7903618,9.43449324,4.983742317,11.97279167,12.90273392,10.76804851,6.980333344,7.585538615,9.705251336,4.334377574,5.863803222,8.394442813,5.908528386,4.823965004,2.433404269,-9.21752868,9.24156148,5.710198391,2.879247247,8.679015589,1.698958932,3.917737323,1.735173886,3.424380783,5.622494179,-1.815319438,0.675198546,7.766645183,0.281300251,1.782851676,2.883587583,2.348078782,5.101879757,3.92082696,3.2973383,0.169913687,,
Luxembourg,LUX,Adjusted net national income per capita (annual % growth),,,,,,,,,,,,-6.610442228,10.11519461,9.987123457,15.07478985,-11.90355305,10.91182655,-0.435450865,4.330785044,1.820438519,2.023243151,3.40650359,14.65817966,4.433450856,2.21482285,5.01835723,5.254095945,2.597616153,6.793286694,8.160232648,3.95703975,6.622303463,-1.194995443,3.520484092,-0.426185708,11.24496873,2.506113546,4.232554716,-1.196685233,8.21637951,2.080731051,1.070067973,-2.520918963,-2.682792303,16.64452676,3.389877754,-5.395644483,13.85684438,-8.296902606,-27.31690651,14.11507906,-3.051811288,-2.100430294,-2.136960615,3.605719912,-2.293678859,0.006160666,0.116319802,0.27787097,,
"Macao SAR, China",MAC,Adjusted net national income per capita (annual % growth),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,Adjusted net national income per capita (annual % growth),,,,,,,,,,,,1.081402694,5.454135504,5.971075069,2.660318525,0.425015715,0.766989885,-1.961683305,4.936025128,4.634007787,11.8605167,7.494842531,-8.926490008,-13.95155149,3.244880329,2.444910893,-13.435752,2.959599549,-5.062911282,4.587534252,5.556314598,5.10450155,2.617849944,3.565166886,3.749206225,-11.72306464,4.14096082,8.573426827,3.868657644,3.116209928,3.404645192,-1.341598311,-1.887372054,-3.192309181,6.405657493,0.041411461,1.586286607,1.51036747,-1.772349054,-6.64187556,4.056031386,0.19634774,0.589400914,-1.516050018,4.173201901,1.668275582,0.902233786,1.640356309,-0.005988287,,
Monaco,MCO,Adjusted net national income per capita (annual % growth),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,Adjusted net national income per capita (annual % growth),,,,,,,,,,,,1.84801259,2.62880036,5.785414337,0.294256638,-2.402275906,4.897645554,1.236565241,1.323735294,-0.007905795,0.150239588,-0.915467879,-0.818252097,1.060734551,3.592225247,-0.515298179,2.488497428,0.791187326,1.774146687,3.695719219,1.443319096,2.308588303,-0.108200263,1.155905098,3.690153618,4.092837317,3.097710036,4.162383723,3.442422589,5.697539078,3.608528466,-1.007082547,-0.264674269,0.844960364,0.690347093,-0.128637838,6.097793155,2.371397093,-2.054229002,-3.055849455,1.42404786,1.774349357,-1.204673629,-0.910495143,-0.593400369,3.314837336,0.15451307,5.246671528,2.042663677,,
New Zealand,NZL,Adjusted net national income per capita (annual % growth),,,,,,,,,,,,4.030933299,5.937863894,7.827668568,-5.786594841,-9.461801365,1.641648852,-4.219026557,1.258753792,1.234711823,-0.487509531,3.454609477,-2.714251087,3.421303535,0.716084963,-1.444740098,7.958119901,2.636313463,4.243951416,0.25539659,-2.083542711,-10.10492305,0.425426675,5.493580315,5.350380339,3.324924011,0.236763847,2.712870168,1.718913359,2.441629225,2.055933299,5.657823204,3.088373568,5.404958387,1.808043821,0.605295413,-0.080325413,4.935902478,-5.304185539,3.412770912,1.813417225,3.574899704,1.107253601,5.727170394,1.790296769,1.944885101,2.897428227,0.72551114,-0.202281858,,
